Title,Price,Brand,Model,Power,Efficiency,Link
"EVGA SuperNOVA 850 G2, 80+ GOLD 850W, Fully Modular, EVGA ECO Mode, 10 Year Warranty",350,EVGA,220-G2-0850-XR,850 W,80+ Gold,https://amazon.com/dp/B00IKDETOC?tag=pcbuilder00-20
"EVGA Supernova 850 G2L, 80 Plus Gold 850W, Fully Modular, Eco Mode, 10 Year Warranty, Includes Power ON Self Tester, White LED, Power Supply 220-GL-0850-X1",350,EVGA,220-GL-0850-X1,850 W,80+ Gold,https://amazon.com/dp/B01LXH982W?tag=pcbuilder00-20
Silverstone Tek 1500W ATX12V/EPS12V SLI Ready CrossFire Ready 80 PLUS Silver Certified Modular Active PFC Power Supply,359.99,SilverStone Technology,Tek 1500W,1500 W,80+ Silver,https://amazon.com/dp/B002BH3Z84?tag=pcbuilder00-20
Seasonic PRIME 850 Platinum SSR-850PD 850W 80+ Platinum ATX12V & EPS12V Full Modular 135mm FDB Fan Power On Self Tester Power Supply,359.99,Seasonic,SSR-850PD (V2),850 W,80+ Platinum,https://amazon.com/dp/B075M5CPM1?tag=pcbuilder00-20
"Enermax MaxRevo 1350W, 12V Multiple Rail, 80 Plus Gold Full Modular ATX Power Supply EMR1350EWT",368.99,Enermax,EMR1350EWT,1350 W,80+ Gold,https://amazon.com/dp/B0051VVU6G?tag=pcbuilder00-20
Thermaltake Toughpower PF1 ARGB 1200W 80+ Platinum 16.8 Million Colors 18 Addressable LEDs 5V Motherboard Sync/Analog Controlled,369.99,Thermaltake,Toughpower PF1 ARGB,1200 W,80+ Platinum,https://amazon.com/dp/B07WHGC2SG?tag=pcbuilder00-20
"CORSAIR VS Series, VS400, 400 Watt, 80+ White Certified, Non-Modular Power Supply",371.99,Corsair,CP-9020117-NA,400 W,80+,https://amazon.com/dp/B01MYNN9PL?tag=pcbuilder00-20
"EVGA SuperNOVA 850 P2, 80+ Platinum 850W Fully Modular Power Supply with EVGA ECO Mode",375,EVGA,SuperNOVA P2,850 W,80+ Platinum,https://amazon.com/dp/B010HWDOH6?tag=pcbuilder00-20
"be quiet! Straight Power 12-1500w 80 Plus Platinum,ATX 3.0 Modular Power Supply",379.9,be quiet!,BN518,1500 W,80+ Platinum,https://amazon.com/dp/B0CC8JMDVH?tag=pcbuilder00-20
"EVGA SuperNOVA 1000 G3, 80+ Gold 1000W Fully Modular Power Supply with Eco Mode and New HDB Fan",379.99,EVGA,SuperNOVA,1000 W,80+ Gold,https://amazon.com/dp/B01LZ3SFB3?tag=pcbuilder00-20
Corsair Enthusiast Series TX 750 Watt ATX/EPS 80 PLUS Bronze,384.98,Corsair,TX750,750 W,80+ Bronze,https://amazon.com/dp/B004MYFODI?tag=pcbuilder00-20
"Razer Katana Power Supply aRGB PSU: Silent, Powerful aRGB 140mm PWM Fan",389.99,Razer,RC21-01840400-R3UT,1200 W,80+ Platinum,https://amazon.com/dp/B0B6YFBMVW?tag=pcbuilder00-20
"Seasonic PRIME PX-1000, 1000W 80+ Platinum, Full Modular, Fan Control in Fanless, Silent",393,Seasonic,PRIME PX-1000,1000 W,80+ Platinum,https://amazon.com/dp/B07XG1QNSR?tag=pcbuilder00-20
Thermaltake Toughpower TF1 1550W 80+ Titanium Analog Controlled SLI & CrossFire Ready Full Modular Power Supply,399.96,Thermaltake,TTP-1550AH3FCT,1500 W,80+ Titanium,https://amazon.com/dp/B097GCT2YK?tag=pcbuilder00-20
"Corsair HX1500i, HXi Series, 80 PLUS Platinum Fully Modular Ultra-Low Noise ATX Digital Power Supply",399.99,Corsair,CP-9020215-NA,1500 W,80+ Platinum,https://amazon.com/dp/B0B3S8GMCK?tag=pcbuilder00-20
"CORSAIR VS450 Series, 80+ White Certified 450W Non-Modular Power Supply",399.99,Corsair,VS450,450 W,80+,https://amazon.com/dp/B078HNG7VD?tag=pcbuilder00-20
Corsair Gaming Series 800-Watt 80 Plus Certified Power Supply Compatible with Intel and AMD Platforms - CMPSU-800G,399.99,Corsair,CMPSU-800G,800 W,80+,https://amazon.com/dp/B004H1XXGQ?tag=pcbuilder00-20
"ROG Thor 1000W Platinum II EVA Edition (1000Watt, FullyModular Power Supply, 80+Platinum",400.36,ASUS,ROG-THOR-1000P2-EVA-GAMING,1000 W,80+ Platinum,https://amazon.com/dp/B0BB6BJW27?tag=pcbuilder00-20
"Corsair AX850 Series, 80+ Titanium Certified 850W Fully Modular Power Supply",408.23,Corsair,AX850,850 W,80+ Titanium,https://amazon.com/dp/B07MRF491W?tag=pcbuilder00-20
Seasonic PRIME 1000 Platinum SSR-1000PD 1000W 80+ Platinum ATX12V & EPS12V,408.97,Seasonic,SSR-1000PD (V2) ULTRA,1000 W,80+ Platinum,https://amazon.com/dp/B075M3B1R7?tag=pcbuilder00-20
Seasonic PRIME 650 Titanium SSR-650TR 650W 80+ Titanium ATX12V & EPS12V Full Modular 135mm FDB Fan Power On Self Tester 12 Year Warranty Power Supply,415,Seasonic,SSR-650TR,650 W,80+ Titanium,https://amazon.com/dp/B075M468LT?tag=pcbuilder00-20
"be quiet! Dark Power Pro 13 1600W Power Supply | ATX 3.0, 80 Plus Titanium, Digital Regulation, for PCIe 5.0 and 6+2 Graphics Cards 2X 12VHPWR Cable Incl, Modular Individually Sleeved Cables | BN501",424.24,be quiet!,BN501,1600 W,80+ Platinum,https://amazon.com/dp/B0C6FY4JXF?tag=pcbuilder00-20
"be quiet! Dark Power Pro 12 1200W, 80 Plus Titanium Efficiency, Power Supply, ATX, Fully Digital, Modular, virtually inaudible Silent",437.49,be quiet!,Dark Power Pro 12,1200 W,80+ Titanium,https://amazon.com/dp/B08HGQKBQZ?tag=pcbuilder00-20
"Corsair Power Supplies , TXM 850W",439.98,Corsair,CP-9020130-NA,850 W,80+ Gold,https://amazon.com/dp/B01N5WW9GQ?tag=pcbuilder00-20
"be quiet! Dark Power Pro 12 1500W, BN647, 80 Plus Titanium Efficiency, Power Supply, ATX, Fully Digital, Modular, virtually inaudible Silent Wings Fan",449,be quiet!,Dark Power Pro 12,1500 W,80+ Platinum,https://amazon.com/dp/B08HGVZXLP?tag=pcbuilder00-20
"EVGA Supernova 1200 P3, 80 Plus Platinum 1200W, Fully Modular, Eco Mode with FDB Fan",451.55,EVGA,220-P3-1200-X1,1200 W,80+ Platinum,https://amazon.com/dp/B09GQM6CW3?tag=pcbuilder00-20
"EVGA Supernova 1600 T2, 80+ Titanium Certified 1600W Fully Modular Power Supply with ECO Mode and SLI/Crossfire Ready",469.99,EVGA,SuperNOVA T2,1600 W,80+ Titanium,https://amazon.com/dp/B00R33ZBQU?tag=pcbuilder00-20
"EVGA Supernova 1600 P2, 80+ Platinum Certified 1600W Fully Modular Power Supply with ECO Mode and SLI/Crossfire Ready",472,EVGA,SuperNOVA P2,1600 W,80+ Platinum,https://amazon.com/dp/B00NJG61JQ?tag=pcbuilder00-20
"Corsair HXi Series, HX850i, 850 Watt, 80+ Platinum Certified, Fully Modular - Digital Power Supply",489.99,Corsair,HX850i,850 W,80+ Platinum,https://amazon.com/dp/B00M2UIXX2?tag=pcbuilder00-20
"CORSAIR HXi HX1000i, 80+ Platinum Certified 1000W Fully Modular Power Supply",499,Corsair,HX1000i,1000 W,80+ Platinum,https://amazon.com/dp/B00M2UINT6?tag=pcbuilder00-20
"Corsair HXi HX1200i, 1200W 80+ Platinum Certified Fully Modular Power Supply",499,Corsair,HX1200i,1200 W,80+ Platinum,https://amazon.com/dp/B00U6GTONM?tag=pcbuilder00-20
Corsair HX Professional Series 750-Watt 80 Plus Certified Power Supply Compatible with Core i7 and Core i5 - CMPSU-750HX,499.99,Corsair,CMPSU-750HX,750 W,80+ Gold,https://amazon.com/dp/B0029F21LK?tag=pcbuilder00-20
Corsair Professional Series  AX 850 Watt ATX/EPS Modular 80 PLUS Gold (AX850),499.99,Corsair,CMPSU-850AX,850 W,80+ Gold,https://amazon.com/dp/B003PJ6QW4?tag=pcbuilder00-20
CORSAIR Enthusiast Series TX750M Modular 750W ATX12V 80 PLUS BRONZE Certified High Performance Power Supply - CP-9020003-NA,499.99,Corsair,CP-9020003-NA,750 W,80+ Bronze,https://amazon.com/dp/B005E98FVS?tag=pcbuilder00-20
Corsair CP-9020004-NA Enthusiast Series TX 850 Watt ATX/EPS Modular 80 PLUS Bronze (TX850M),499.99,Corsair,CP-9020004-NA,850 W,80+ Bronze,https://amazon.com/dp/B005E98EI2?tag=pcbuilder00-20
Corsair CMPSU-850TX 850-Watt TX Series 80 Plus Certified Power Supply compatible with Core i7 and Core i5,499.99,Corsair,CMPSU-850TX,850 W,80+,https://amazon.com/dp/B001M3G42W?tag=pcbuilder00-20
Corsair Professional Series HX1000 80 Plus Certified Modular Power Supply,499.99,Corsair,HX1000,1000 W,80+,https://amazon.com/dp/B00154QAXQ?tag=pcbuilder00-20
"Seasonic Prime ATX3.0 PX-1600, 1600W 80+ Platinum, Full Modular, Fan Control in Fanless, Silent, and Cooling Mode",509.99,Seasonic,ATX3-PRIME-PX-1600,1600 W,80+ Platinum,https://amazon.com/dp/B0C57132H5?tag=pcbuilder00-20
Seasonic PRIME-TX-1600 Prime Tx 1600 - Power Supply - 1600 Watt,529.99,Seasonic,PRIME-TX-1600,1600 W,80+ Titanium,https://amazon.com/dp/B09RTFBK1K?tag=pcbuilder00-20
ASUS ROG STRIX 1200G AURA 80+ GOLD 1000W Modular ATX 3.0 Compatible PCI-E 5.0,530.18,ASUS,90YE00P0-B0NA00,1200 W,80+ Gold,https://amazon.com/dp/B0C65T6F8N?tag=pcbuilder00-20
Seasonic PRIME-PX-1600 Power Supply - 1600 Watt,532,Seasonic,PRIME-PX-1600,1600 W,80+ Platinum,https://amazon.com/dp/B09RTF7NWB?tag=pcbuilder00-20
Corsair RM Series RM1000 CP-9020062-NA 1000 Watt PSU,544.4,Corsair,RM1000,1000 W,80+ Gold,https://amazon.com/dp/B00EB7UIZU?tag=pcbuilder00-20
MasterWatt Maker 1200 MIJ Computer Power Supply Made in Japan with 94% Titanium Efficiency,583.91,Cooler Master,MPZ-C002-AFBAT-US,1200 W,80+ Titanium,https://amazon.com/dp/B01MRCUCLP?tag=pcbuilder00-20
"Corsair Enthusiast Series 850-Watt 80 Plus Bronze Certified Power Supply Compatible with Core i3, i5, i7 and platforms",599.99,Corsair,TX850,850 W,80+ Bronze,https://amazon.com/dp/B004MYFODS?tag=pcbuilder00-20
Seasonic PRIME-TX-1300 Power Supply,612,Seasonic,PRIME-TX-1300,1300 W,80+ Titanium,https://amazon.com/dp/B09RTGD4NZ?tag=pcbuilder00-20
"Corsair AXi Series (AX1600i), 80+ Titanium Certified 1600W Fully Modular Power Supply",622.99,Corsair,AXi,1600 W,80+ Titanium,https://amazon.com/dp/B0787G1Z74?tag=pcbuilder00-20
"Cooler Master MWE 1050 Gold V2, Fully Modular PC Power Supply",625,Cooler Master,MPE-A501-AFCAG-EU,1050 W,80+ Gold,https://amazon.com/dp/B09DQ655KX?tag=pcbuilder00-20
"Corsair HX1500i Fully Modular Ultra-Low Noise ATX Digital Power Supply Three EPS12V Connectors, 140mm Fluid Dynamic Bearing Fan, Zero RPM Mode",629.99,Corsair,HX1500i,1500 W,80+ Platinum,https://amazon.com/dp/B0B4KKP4ZB?tag=pcbuilder00-20
COUGAR GEX 1050: 80Plus Gold Certified PSU,635,COUGAR,GEX 1050,,,https://amazon.com/dp/B0993VVFJH?tag=pcbuilder00-20
"EVGA SuperNOVA 1600 G2 80+ GOLD, 1600W Fully Modular NVIDIA SLI and Crossfire Ready",650,EVGA,SuperNOVA 1600 G2,1600 W,80+ Gold,https://amazon.com/dp/B00MMLUIE8?tag=pcbuilder00-20
"SilverStone Technology HELA 2050 Platinum, Cybenetics Platinum 2050W Fully Modular ATX Power Supply",671,SilverStone Technology,SST-HA2050-PT,2050 W,80+ Platinum,https://amazon.com/dp/B09NVR44C1?tag=pcbuilder00-20
"CORSAIR AX760, 760 Watt, 80+ Platinum Certified, Fully Modular Power Supply",699.99,Corsair,AX760,760 W,80+ Platinum,https://amazon.com/dp/B00A0HZMEM?tag=pcbuilder00-20
"ROG Thor 1600W Titanium (1600 Watt, Fully Modular Power Supply, 80+ Titanium",723.09,ASUS,ROG THOR 1600T Gaming,1600 W,80+ Titanium,https://amazon.com/dp/B0BWH7LDN5?tag=pcbuilder00-20
Cooler Master V750-750W Compact Fully Modular 80 Plus Gold Power Supply RS750-AFBAG1-US,"1,004.67",Cooler Master,RS750-AFBAG1-US,750 W,80+ Gold,https://amazon.com/dp/B0185C5YMS?tag=pcbuilder00-20
